year,crop_id,season,production,planting_cost,demand,price,normal_sales,excess_sales,normal_revenue,excess_revenue,profit
2024,1,单季,73746.56596110699,86940.0,54815.52090780439,3.25,54815.52090780439,18931.045053302594,178150.44295036426,0.0,91210.44295036426
2024,2,单季,8644.591725617303,8400.0,20924.917763030822,7.5,8644.591725617303,0.0,64834.43794212978,0.0,56434.43794212978
2024,3,单季,50068.24897315244,51817.5,21538.77063942093,8.25,21538.77063942093,28529.47833373151,177694.85777522268,0.0,125877.35777522268
2024,4,单季,17202.70676678937,22050.0,31626.775414918295,7.0,17202.70676678937,0.0,120418.9473675256,0.0,98368.9473675256
2024,5,单季,12709.105901320609,12862.5,9466.87360835611,6.75,9466.87360835611,3242.232292964498,63901.39685640375,0.0,51038.89685640375
2024,6,单季,27910.02595734921,18900.0,180203.7358921853,3.5,27910.02595734921,0.0,97685.09085072223,0.0,78785.09085072223
2024,7,单季,125770.61561909941,70875.0,140247.06589194702,3.0,125770.61561909941,0.0,377311.8468572982,0.0,306436.8468572982
2024,8,单季,63230.22944369057,67662.0,68472.74291170093,6.75,63230.22944369057,0.0,426804.0487449114,0.0,359142.0487449114
2024,10,单季,6608.550897070971,5670.0,12000.613197230936,7.5,6608.550897070971,0.0,49564.131728032284,0.0,43894.131728032284
2024,11,单季,1208.970030860913,4777.5,1441.5475758609525,40.0,1208.970030860913,0.0,48358.80123443653,0.0,43581.30123443653
2024,16,单季,9126.062218048053,14280.0,20192.47191446971,7.0,9126.062218048053,0.0,63882.43552633637,0.0,49602.43552633637
2024,17,第一季,168746.66914239735,128100.0,35009.572021968605,8.24,35009.572021968605,133737.09712042875,288478.8734610213,0.0,160378.87346102129
2024,18,第一季,40865.808748994314,23100.0,25951.523765598846,6.952500000000001,25951.523765598846,14914.284983395468,180427.968980326,0.0,157327.968980326
2024,21,第一季,28299.964951061862,25704.0,33921.35664135915,6.4375,28299.964951061862,0.0,182181.02437246073,0.0,156477.02437246073
2024,22,第一季,8799.939822370787,3024.0,41733.69983735584,5.665,8799.939822370787,0.0,49851.65909373051,0.0,46827.65909373051
2024,29,第一季,8287.348023297178,2205.0,8614.969859376015,7.21,8287.348023297178,0.0,59751.77924797265,0.0,57546.77924797265
2024,35,第二季,91630.60385076498,42000.0,144090.1215663645,2.575,91630.60385076498,0.0,235948.80491571984,0.0,193948.80491571984
2024,36,第二季,81208.3140436665,11550.0,95851.04602757952,2.575,81208.3140436665,0.0,209111.40866244124,0.0,197561.40866244124
2024,38,第二季,8253.275689251492,5670.0,8628.999051115496,54.625,8253.275689251492,0.0,450835.18452536274,0.0,445165.18452536274
2024,39,第二季,4398.33843699485,2520.0,6936.703584262636,18.05,4398.33843699485,0.0,79390.00878775705,0.0,76870.00878775705
2024,40,第二季,16442.62395345656,18900.0,17375.128211016327,15.2,16442.62395345656,0.0,249927.88409253972,0.0,231027.88409253972
2024,41,第二季,3854.7711293887983,44100.0,4070.6581448263437,95.0,3854.7711293887983,0.0,366203.25729193585,0.0,322103.25729193585
2025,1,单季,61002.303032151045,74970.0,52666.968234317355,3.25,52666.968234317355,8335.33479783369,171167.64676153142,0.0,96197.64676153142
2025,2,单季,25339.043544010612,24255.0,20088.98506025458,7.5,20088.98506025458,5250.058483756031,150667.38795190936,0.0,126412.38795190936
2025,3,单季,13912.183975728803,15435.0,20643.092935280132,8.25,13912.183975728803,0.0,114775.51779976263,0.0,99340.51779976263
2025,4,单季,22092.196367211673,28168.875,30419.32923370879,7.0,22092.196367211673,0.0,154645.3745704817,0.0,126476.49957048171
2025,5,单季,9014.902593341456,9646.875,9149.538799959253,6.75,9014.902593341456,0.0,60850.592505054825,0.0,51203.717505054825
2025,6,单季,138996.0780523375,98728.875,190050.9561582808,3.5,138996.0780523375,0.0,486486.2731831813,0.0,387757.3981831813
2025,7,单季,127912.84341114233,77175.0,147790.24871433497,3.0,127912.84341114233,0.0,383738.53023342695,0.0,306563.53023342695
2025,8,单季,47544.484062611315,53978.4,65891.15084351976,6.75,47544.484062611315,0.0,320925.2674226264,0.0,266946.86742262635
2025,9,单季,22037.189211094486,18522.0,27657.185088899718,6.0,22037.189211094486,0.0,132223.1352665669,0.0,113701.13526656691
2025,10,单季,11589.59883370943,10524.47680699229,11589.59883370943,7.5,11589.59883370943,0.0,86921.99125282072,0.0,76397.51444582843
2025,11,单季,1389.5734253056983,5841.319284755013,1389.5734253056983,40.0,1389.5734253056983,0.0,55582.93701222793,0.0,49741.61772747291
2025,17,第一季,29994.968242583058,23637.6,33528.11788471366,8.4872,29994.968242583058,0.0,254573.2944684509,0.0,230935.6944684509
2025,18,第一季,46894.625637845034,27959.399999999998,24851.8558184147,7.161074999999999,24851.8558184147,22042.769819430334,177966.00340485404,0.0,150006.60340485405
2025,19,第一季,5956.830638273622,4762.799999999999,6059.737488063416,6.895849999999999,5956.830638273622,0.0,41077.410556939154,0.0,36314.61055693915
2025,20,第一季,22127.26723124095,26460.0,27734.015372691243,3.9783749999999998,22127.26723124095,0.0,88030.5667710882,0.0,61570.5667710882
2025,22,第一季,4377.649088354886,1587.6,39839.50622383553,5.83495,4377.649088354886,0.0,25543.363548096342,0.0,23955.763548096344
2025,38,第二季,8274.343310167409,5908.201445145827,8274.343310167409,51.89375,8274.343310167409,0.0,429386.703152,0.0,423478.50170685415
2025,39,第二季,4424.3093325591535,2646.0,6606.271606468661,17.1475,4424.3093325591535,0.0,75865.84428005808,0.0,73219.84428005808
2025,40,第二季,11206.466113482997,13230.0,16603.14641900243,14.44,11206.466113482997,0.0,161821.37067869445,0.0,148591.37067869445
2025,41,第二季,3339.383046774136,39690.0,3871.3936376004262,90.25,3339.383046774136,0.0,301379.31997136574,0.0,261689.31997136574
2026,1,单季,97292.74992807941,125949.6,51297.86531566708,3.25,51297.86531566708,45994.88461241234,166718.062275918,0.0,40768.46227591799
2026,3,单季,14714.710236065419,17422.256250000002,19496.41210847359,8.25,14714.710236065419,0.0,121396.35944753971,0.0,103974.1031975397
2026,4,单季,31718.262905435455,42542.71875000001,29127.675604633278,7.0,29127.675604633278,2590.587300802177,203893.72923243293,0.0,161351.01048243293
2026,6,单季,136189.81366389763,98976.93750000001,200415.62049704045,3.5,136189.81366389763,0.0,476664.3478236417,0.0,377687.4103236417
2026,7,单季,38636.32084179273,25467.750000000004,155187.66240383236,3.0,38636.32084179273,0.0,115908.96252537819,0.0,90441.21252537819
2026,8,单季,46800.02397183321,56260.57500000001,62832.69732222176,6.75,46800.02397183321,0.0,315900.1618098742,0.0,259639.58680987416
2026,9,单季,17420.054277620602,15280.650000000001,26276.478771526217,6.0,17420.054277620602,0.0,104520.32566572362,0.0,89239.67566572363
2026,17,第一季,41192.13539168124,34728.75000000001,32510.603481722395,8.741816,32510.603481722395,8681.531909958841,284201.7136861765,0.0,249472.96368617652
2026,18,第一季,3974.108953386122,2500.4700000000003,23590.49987243909,7.37590725,3974.108953386122,0.0,29312.65904157061,0.0,26812.189041570608
2026,19,第一季,38216.74844704281,32413.500000000007,5707.714233299598,7.1027255,5707.714233299598,32509.034213743213,40540.327431570004,0.0,8126.827431569996
2026,21,第一季,8343.737994756691,8334.9,31262.043783229357,6.82954375,8343.737994756691,0.0,56983.923673728095,0.0,48649.023673728094
2026,22,第一季,31023.798013163254,11668.86,38220.37657375989,6.0099985,31023.798013163254,0.0,186452.97952341413,0.0,174784.11952341412
2026,36,第二季,73622.01468887585,11576.250000000002,88205.27807586755,2.7318175,73622.01468887585,0.0,201121.9081123281,0.0,189545.6581123281
2026,38,第二季,5552.965048629664,4167.450000000001,7984.735718933113,49.29906249999999,5552.965048629664,0.0,273755.9709927093,0.0,269588.52099270927
2026,39,第二季,6375.119402462206,3993.3121812621116,6375.119402462206,16.290124999999996,6375.119402462206,0.0,103851.49195603463,0.0,99858.17977477252
2026,40,第二季,15994.12841396468,20217.739953245276,15994.12841396468,13.717999999999998,15994.12841396468,0.0,219407.45358276746,0.0,199189.7136295222
2026,41,第二季,3312.829552988641,41674.50000000001,3698.0701981667876,85.73749999999998,3312.829552988641,0.0,284033.72379936354,0.0,242359.22379936354
2027,1,单季,35223.01465111025,48620.250000000015,48249.193145713994,3.25,35223.01465111025,0.0,114474.79761610832,0.0,65854.5476161083
2027,2,单季,52657.49515397144,57371.895000000004,18582.32884786698,7.5,18582.32884786698,34075.16630610446,139367.46635900234,0.0,81995.57135900234
2027,4,单季,17314.853312299736,25525.631250000002,28168.03330693522,7.0,17314.853312299736,0.0,121203.97318609816,0.0,95678.34193609815
2027,5,单季,16072.527715163718,18718.796250000003,8195.337805267314,6.75,8195.337805267314,7877.189909896404,55318.53018555437,0.0,36599.733935554366
2027,6,单季,151051.01565819193,115959.29625000003,211993.75254949983,3.5,151051.01565819193,0.0,528678.5548036718,0.0,412719.25855367177
2027,7,单季,124257.36366868811,82046.67187500001,163646.75621948607,3.0,124257.36366868811,0.0,372772.0910060643,0.0,290725.4191310643
2027,8,单季,50960.54274299731,63887.00850000001,60988.54019297287,6.75,50960.54274299731,0.0,343983.66351523186,0.0,280096.65501523187
2027,10,单季,6635.677564313411,6563.733750000001,10459.233037249618,7.5,6635.677564313411,0.0,49767.581732350576,0.0,43203.84798235058
2027,17,第一季,166485.4138418031,145860.75000000003,30729.013282069787,9.004070480000001,30729.013282069787,135756.4005597333,276686.2013726125,0.0,130825.45137261247
2027,19,第一季,1979.4235547401483,1750.3290000000004,5490.398244590239,7.315807265000001,1979.4235547401483,0.0,14481.081222280105,0.0,12730.752222280105
2027,21,第一季,16537.12221063835,17503.290000000005,29470.177199244412,7.034430062500001,16537.12221063835,0.0,116329.22962575089,0.0,98825.93962575088
2027,22,第一季,26551.489808077116,10501.974000000002,36517.72647598302,6.190298455000001,26551.489808077116,0.0,164361.64633688805,0.0,153859.67233688803
2027,38,第二季,5507.154874938345,4375.8225,7698.499185174582,46.83410937499999,5507.154874938345,0.0,257922.6937579268,0.0,253546.8712579268
2027,39,第二季,4389.435021226147,2917.215,6102.541965937629,15.475618749999997,4389.435021226147,0.0,67929.22291639399,0.0,65012.007916393995
2027,40,第二季,10930.526863810726,14586.075000000003,15195.258693021193,13.032099999999998,10930.526863810726,0.0,142447.71914186774,0.0,127861.64414186774
2027,41,第二季,3285.8442981179373,43758.225000000006,3572.206123946087,81.45062499999999,3285.8442981179373,0.0,267634.07173439226,0.0,223875.84673439225
2028,1,单季,29523.433695580585,40841.01000000001,45902.50719248163,3.25,29523.433695580585,0.0,95951.1595106369,0.0,55110.1495106369
2028,2,单季,42612.921553847904,48498.69937500001,17612.849871963106,7.5,17612.849871963106,25000.071681884798,132096.3740397233,0.0,83597.6746647233
2028,3,单季,15473.691232650253,19654.736062500007,19080.172522360812,8.25,15473.691232650253,0.0,127657.95266936459,0.0,108003.21660686459
2028,4,单季,18289.02843862423,26801.91281250001,27511.214140181586,7.0,18289.02843862423,0.0,128023.19907036962,0.0,101221.28625786961
2028,5,单季,58670.51364177889,71918.46604687502,7869.9599912875265,6.75,7869.9599912875265,50800.55365049136,53122.2299411908,0.0,-18796.23610568422
2028,6,单季,123364.56547677159,100507.17304687502,222647.15419282243,3.5,123364.56547677159,0.0,431775.9791687006,0.0,331268.8061218256
2028,7,单季,66676.62910279787,45946.13625000001,174043.12476156632,3.0,66676.62910279787,0.0,200029.8873083936,0.0,154083.7510583936
2028,8,单季,20893.89117298478,27567.681750000007,58296.420429044854,6.75,20893.89117298478,0.0,141033.76541764726,0.0,113466.08366764725
2028,9,单季,15620.126657427285,15315.378750000003,25239.251069342725,6.0,15620.126657427285,0.0,93720.7599445637,0.0,78405.3811945637
2028,10,单季,7922.335291874282,8270.304525000001,10207.47251292738,7.5,7922.335291874282,0.0,59417.51468905712,0.0,51147.21016405712
2028,17,第一季,65899.45769899577,61261.515000000014,29906.901490595486,9.2741925944,29906.901490595486,35992.55620840029,277362.364325531,0.0,216100.849325531
2028,18,第一季,39568.201478759016,27465.57922500001,22240.000499685466,7.8251000015250005,22240.000499685466,17328.20097907355,174030.22794400476,0.0,146564.64871900476
2028,22,第一季,4403.525002389904,1837.8454500000005,35642.659493078434,6.3760074086500005,4403.525002389904,0.0,28076.90803941354,0.0,26239.06258941354
2028,38,第二季,5524.882087127042,4594.613625000001,7223.644999910212,44.49240390624999,5524.882087127042,0.0,245815.2853548618,0.0,241220.6717298618
2028,39,第二季,5879.018132444596,4020.234691097193,5879.018132444596,14.701837812499996,5879.018132444596,0.0,86432.37107994706,0.0,82412.13638884986
2028,40,第二季,10956.46380338204,15315.378750000003,14534.219245625387,12.380494999999996,10956.46380338204,0.0,135646.44533545227,0.0,120331.06658545227
2028,41,第二季,2773.35802779392,38288.44687500001,3451.8676095091264,77.37809374999998,2773.35802779392,0.0,214597.15747695297,0.0,176308.71060195297
2029,1,单季,26524.072510208236,38594.75445000001,45061.879359740255,3.25,26524.072510208236,0.0,86203.23565817677,0.0,47608.48120817676
2029,3,单季,20928.396769424708,28142.00845312501,17279.226219360226,8.25,17279.226219360226,3649.170550064482,142553.61630972187,0.0,114411.60785659685
2029,4,单季,16056.256156491685,24858.774133593757,26314.220459655357,7.0,16056.256156491685,0.0,112393.7930954418,0.0,87535.01896184804
2029,5,单季,68711.43104387843,88647.32662734378,7828.830212163992,6.75,7828.830212163992,60882.60083171444,52844.60393210695,0.0,-35802.72269523683
2029,6,单季,89817.41543811192,77792.55193828128,233599.36526225077,3.5,89817.41543811192,0.0,314360.9540333917,0.0,236568.40209511045
2029,7,单季,143019.40794385702,103857.41214843754,182575.0441087058,3.0,143019.40794385702,0.0,429058.22383157106,0.0,325200.81168313354
2029,8,单季,29613.152892267462,41006.926603125015,55541.3657611565,6.75,29613.152892267462,0.0,199888.78202280536,0.0,158881.85541968036
2029,9,单季,9461.562187165264,9648.688612500002,23789.451637038783,6.0,9461.562187165264,0.0,56769.37312299159,0.0,47120.684510491585
2029,11,单季,1162.478640829583,5945.168813640931,1162.478640829583,40.0,1162.478640829583,0.0,46499.14563318332,0.0,40553.97681954239
2029,17,第一季,33056.71755361803,32162.29537500001,27950.271741849323,9.552418372232001,27950.271741849323,5106.445811768706,266992.6892957184,0.0,234830.39392071837
2029,18,第一季,30483.31956651498,22031.17233187501,21251.8977659681,8.059853001570751,21251.8977659681,9231.42180054688,171287.17199811272,0.0,149255.9996662377
2029,19,第一季,2019.3408683967896,1929.7377225000005,5020.305811235589,7.761339927438501,2019.3408683967896,0.0,15672.790908996338,0.0,13743.053186496338
2029,21,第一季,11469.010706217108,13508.164057500004,28136.105360817623,7.462826853306251,11469.010706217108,0.0,85591.24107921393,0.0,72083.07702171392
2029,22,第一季,31171.15503806952,13508.164057500004,34566.49166504903,6.567287630909501,31171.15503806952,0.0,204709.94092267632,0.0,191201.77686517633
2029,38,第二季,5507.070564588746,4824.344306250001,6982.456871608408,42.267783710937486,5507.070564588746,0.0,232771.6675049075,0.0,227947.32319865748
2029,39,第二季,4398.123645613171,3216.229537500001,5629.131134931389,13.966745921874995,4398.123645613171,0.0,61427.475491269746,0.0,58211.24595376974
2029,40,第二季,11069.06207841916,16081.147687500004,14088.061488834004,11.761470249999997,11069.06207841916,0.0,130188.44433073008,0.0,114107.29664323007
2029,41,第二季,3265.3594744947904,47388.52477270293,3265.3594744947904,73.50918906249998,3265.3594744947904,0.0,240033.92696766314,0.0,192645.40219496022
2030,1,单季,58416.20309959918,91742.94755718752,43633.69435736895,3.25,43633.69435736895,14782.508742230231,141809.5066614491,0.0,50066.55910426157
2030,3,单季,6973.595726812099,9849.702958593754,17399.26572085,8.25,6973.595726812099,0.0,57532.16474619982,0.0,47682.461787606066
2030,4,单季,28106.562689292583,46786.089053320335,24393.193551508783,7.0,24393.193551508783,3713.3691377838004,170752.3548605615,0.0,123966.26580724116
2030,6,单季,250315.92887875502,220576.197256708,250315.92887875502,3.5,250315.92887875502,0.0,876105.7510756425,0.0,655529.5538189346
2030,7,单季,98680.47332641271,75279.87261210941,195676.9362714841,3.0,98680.47332641271,0.0,296041.4199792381,0.0,220761.54736712872
2030,8,单季,45614.16855087248,65345.74362815627,55059.139962535686,6.75,45614.16855087248,0.0,307895.6377183892,0.0,242549.89409023296
2030,9,单季,7928.284788726042,8442.602535937503,22602.799016455345,6.0,7928.284788726042,0.0,47569.70873235625,0.0,39127.10619641875
2030,10,单季,5689.304418164454,6585.229978031252,9554.19700206388,7.5,5689.304418164454,0.0,42669.783136233404,0.0,36084.55315820215
2030,16,单季,6377.283426291225,13395.596023687503,16440.233025911177,7.0,6377.283426291225,0.0,44640.983984038576,0.0,31245.387960351072
2030,17,第一季,134974.1032137784,137107.86518362505,27306.216166649418,9.838990923398962,27306.216166649418,107667.88704712898,268665.6130160336,0.0,131557.74783240855
2030,21,第一季,18084.36999945615,22288.470694875006,26854.537269356475,7.6867116589054385,18084.36999945615,0.0,139009.33771877934,0.0,116720.86702390433
2030,22,第一季,26416.010747229673,12157.347651750002,31777.618966282582,6.764306259836786,26416.010747229673,0.0,178685.9868574015,0.0,166528.6392056515
2030,29,第一季,6763.924659120549,2384.5247099448316,6763.924659120549,8.60911705797409,6763.924659120549,0.0,58231.41916168631,0.0,55846.89445174148
2030,38,第二季,5490.306949097065,5065.561521562502,6775.848786660848,40.15439452539061,5490.306949097065,0.0,220459.95129953718,0.0,215394.38977797466
2030,39,第二季,4439.346239682123,3377.041014375001,5418.428808685557,13.268408625781245,4439.346239682123,0.0,58903.05993942782,0.0,55526.01892505282
2030,40,第二季,10966.527328470775,16885.205071875007,13459.262489303816,11.173396737499996,10966.527328470775,0.0,122533.3606736399,0.0,105648.15560176488
2030,41,第二季,3171.923215945875,48599.689769278324,3171.9232159458747,69.83372960937497,3171.9232159458747,4.547473508864641e-13,221507.2282040633,0.0,172907.53843478498
