plot_id,year,season,crop_id,area
A1,2024,单季,1,0.0
A1,2024,单季,2,0.0
A1,2024,单季,3,0.0
A1,2024,单季,4,80.0
A1,2024,单季,5,0.0
A1,2024,单季,6,0.0
A1,2024,单季,7,0.0
A1,2024,单季,8,0.0
A1,2024,单季,9,0.0
A1,2024,单季,10,0.0
A1,2024,单季,11,0.0
A1,2024,单季,12,0.0
A1,2024,单季,13,0.0
A1,2024,单季,14,0.0
A1,2024,单季,15,0.0
A1,2025,单季,1,0.0
A1,2025,单季,2,0.0
A1,2025,单季,3,0.0
A1,2025,单季,4,0.0
A1,2025,单季,5,0.0
A1,2025,单季,6,0.0
A1,2025,单季,7,0.0
A1,2025,单季,8,0.0
A1,2025,单季,9,0.0
A1,2025,单季,10,0.0
A1,2025,单季,11,0.0
A1,2025,单季,12,0.0
A1,2025,单季,13,0.0
A1,2025,单季,14,0.0
A1,2025,单季,15,0.0
A1,2026,单季,1,80.0
A1,2026,单季,2,0.0
A1,2026,单季,3,0.0
A1,2026,单季,4,0.0
A1,2026,单季,5,0.0
A1,2026,单季,6,0.0
A1,2026,单季,7,0.0
A1,2026,单季,8,0.0
A1,2026,单季,9,0.0
A1,2026,单季,10,0.0
A1,2026,单季,11,0.0
A1,2026,单季,12,0.0
A1,2026,单季,13,0.0
A1,2026,单季,14,0.0
A1,2026,单季,15,0.0
A1,2027,单季,1,0.0
A1,2027,单季,2,0.0
A1,2027,单季,3,0.0
A1,2027,单季,4,0.0
A1,2027,单季,5,0.0
A1,2027,单季,6,0.0
A1,2027,单季,7,0.0
A1,2027,单季,8,0.0
A1,2027,单季,9,0.0
A1,2027,单季,10,0.0
A1,2027,单季,11,0.0
A1,2027,单季,12,0.0
A1,2027,单季,13,0.0
A1,2027,单季,14,0.0
A1,2027,单季,15,0.0
A1,2028,单季,1,0.0
A1,2028,单季,2,0.0
A1,2028,单季,3,80.0
A1,2028,单季,4,0.0
A1,2028,单季,5,0.0
A1,2028,单季,6,0.0
A1,2028,单季,7,0.0
A1,2028,单季,8,0.0
A1,2028,单季,9,0.0
A1,2028,单季,10,0.0
A1,2028,单季,11,0.0
A1,2028,单季,12,0.0
A1,2028,单季,13,0.0
A1,2028,单季,14,0.0
A1,2028,单季,15,0.0
A1,2029,单季,1,0.0
A1,2029,单季,2,0.0
A1,2029,单季,3,0.0
A1,2029,单季,4,0.0
A1,2029,单季,5,0.0
A1,2029,单季,6,32.06632834695882
A1,2029,单季,7,0.0
A1,2029,单季,8,47.93367165304119
A1,2029,单季,9,0.0
A1,2029,单季,10,0.0
A1,2029,单季,11,0.0
A1,2029,单季,12,0.0
A1,2029,单季,13,0.0
A1,2029,单季,14,0.0
A1,2029,单季,15,0.0
A1,2030,单季,1,0.0
A1,2030,单季,2,0.0
A1,2030,单季,3,0.0
A1,2030,单季,4,0.0
A1,2030,单季,5,0.0
A1,2030,单季,6,0.0
A1,2030,单季,7,80.0
A1,2030,单季,8,0.0
A1,2030,单季,9,0.0
A1,2030,单季,10,0.0
A1,2030,单季,11,0.0
A1,2030,单季,12,0.0
A1,2030,单季,13,0.0
A1,2030,单季,14,0.0
A1,2030,单季,15,0.0
A2,2024,单季,1,55.0
A2,2024,单季,2,0.0
A2,2024,单季,3,0.0
A2,2024,单季,4,0.0
A2,2024,单季,5,0.0
A2,2024,单季,6,0.0
A2,2024,单季,7,0.0
A2,2024,单季,8,0.0
A2,2024,单季,9,0.0
A2,2024,单季,10,0.0
A2,2024,单季,11,0.0
A2,2024,单季,12,0.0
A2,2024,单季,13,0.0
A2,2024,单季,14,0.0
A2,2024,单季,15,0.0
A2,2025,单季,1,0.0
A2,2025,单季,2,0.0
A2,2025,单季,3,0.0
A2,2025,单季,4,0.0
A2,2025,单季,5,0.0
A2,2025,单季,6,0.0
A2,2025,单季,7,39.60430434944438
A2,2025,单季,8,0.0
A2,2025,单季,9,0.0
A2,2025,单季,10,0.0
A2,2025,单季,11,0.0
A2,2025,单季,12,0.0
A2,2025,单季,13,0.0
A2,2025,单季,14,0.0
A2,2025,单季,15,0.0
A2,2026,单季,1,0.0
A2,2026,单季,2,0.0
A2,2026,单季,3,0.0
A2,2026,单季,4,0.0
A2,2026,单季,5,0.0
A2,2026,单季,6,2.0517401622031914
A2,2026,单季,7,0.0
A2,2026,单季,8,52.94825983779679
A2,2026,单季,9,0.0
A2,2026,单季,10,0.0
A2,2026,单季,11,0.0
A2,2026,单季,12,0.0
A2,2026,单季,13,0.0
A2,2026,单季,14,0.0
A2,2026,单季,15,0.0
A2,2027,单季,1,55.0
A2,2027,单季,2,0.0
A2,2027,单季,3,0.0
A2,2027,单季,4,0.0
A2,2027,单季,5,0.0
A2,2027,单季,6,0.0
A2,2027,单季,7,0.0
A2,2027,单季,8,0.0
A2,2027,单季,9,0.0
A2,2027,单季,10,0.0
A2,2027,单季,11,0.0
A2,2027,单季,12,0.0
A2,2027,单季,13,0.0
A2,2027,单季,14,0.0
A2,2027,单季,15,0.0
A2,2028,单季,1,0.0
A2,2028,单季,2,0.0
A2,2028,单季,3,0.0
A2,2028,单季,4,0.0
A2,2028,单季,5,0.0
A2,2028,单季,6,0.0
A2,2028,单季,7,0.0
A2,2028,单季,8,0.0
A2,2028,单季,9,0.0
A2,2028,单季,10,0.0
A2,2028,单季,11,0.0
A2,2028,单季,12,0.0
A2,2028,单季,13,0.0
A2,2028,单季,14,0.0
A2,2028,单季,15,0.0
A2,2029,单季,1,0.0
A2,2029,单季,2,0.0
A2,2029,单季,3,0.0
A2,2029,单季,4,0.0
A2,2029,单季,5,9.68642567070615
A2,2029,单季,6,0.0
A2,2029,单季,7,45.31357432929385
A2,2029,单季,8,0.0
A2,2029,单季,9,0.0
A2,2029,单季,10,0.0
A2,2029,单季,11,0.0
A2,2029,单季,12,0.0
A2,2029,单季,13,0.0
A2,2029,单季,14,0.0
A2,2029,单季,15,0.0
A2,2030,单季,1,22.67890443223223
A2,2030,单季,2,0.0
A2,2030,单季,3,0.0
A2,2030,单季,4,22.63466989706162
A2,2030,单季,5,0.0
A2,2030,单季,6,0.0
A2,2030,单季,7,0.0
A2,2030,单季,8,0.0
A2,2030,单季,9,0.0
A2,2030,单季,10,0.0
A2,2030,单季,11,0.0
A2,2030,单季,12,0.0
A2,2030,单季,13,0.0
A2,2030,单季,14,0.0
A2,2030,单季,15,0.0
A3,2024,单季,1,0.0
A3,2024,单季,2,0.0
A3,2024,单季,3,0.0
A3,2024,单季,4,0.0
A3,2024,单季,5,0.0
A3,2024,单季,6,22.721955911331957
A3,2024,单季,7,0.0
A3,2024,单季,8,0.0
A3,2024,单季,9,0.0
A3,2024,单季,10,0.0
A3,2024,单季,11,0.0
A3,2024,单季,12,0.0
A3,2024,单季,13,0.0
A3,2024,单季,14,0.0
A3,2024,单季,15,0.0
A3,2025,单季,1,-0.0
A3,2025,单季,2,0.0
A3,2025,单季,3,0.0
A3,2025,单季,4,35.0
A3,2025,单季,5,0.0
A3,2025,单季,6,0.0
A3,2025,单季,7,0.0
A3,2025,单季,8,0.0
A3,2025,单季,9,0.0
A3,2025,单季,10,0.0
A3,2025,单季,11,0.0
A3,2025,单季,12,0.0
A3,2025,单季,13,0.0
A3,2025,单季,14,0.0
A3,2025,单季,15,0.0
A3,2026,单季,1,0.0
A3,2026,单季,2,0.0
A3,2026,单季,3,0.0
A3,2026,单季,4,0.0
A3,2026,单季,5,0.0
A3,2026,单季,6,0.0
A3,2026,单季,7,35.0
A3,2026,单季,8,0.0
A3,2026,单季,9,0.0
A3,2026,单季,10,0.0
A3,2026,单季,11,0.0
A3,2026,单季,12,0.0
A3,2026,单季,13,0.0
A3,2026,单季,14,0.0
A3,2026,单季,15,0.0
A3,2027,单季,1,35.0
A3,2027,单季,2,0.0
A3,2027,单季,3,0.0
A3,2027,单季,4,0.0
A3,2027,单季,5,0.0
A3,2027,单季,6,0.0
A3,2027,单季,7,0.0
A3,2027,单季,8,0.0
A3,2027,单季,9,0.0
A3,2027,单季,10,0.0
A3,2027,单季,11,0.0
A3,2027,单季,12,0.0
A3,2027,单季,13,0.0
A3,2027,单季,14,0.0
A3,2027,单季,15,0.0
A3,2028,单季,1,0.0
A3,2028,单季,2,0.0
A3,2028,单季,3,0.0
A3,2028,单季,4,0.0
A3,2028,单季,5,0.0
A3,2028,单季,6,0.0
A3,2028,单季,7,0.0
A3,2028,单季,8,0.0
A3,2028,单季,9,0.0
A3,2028,单季,10,0.0
A3,2028,单季,11,0.0
A3,2028,单季,12,0.0
A3,2028,单季,13,0.0
A3,2028,单季,14,0.0
A3,2028,单季,15,0.0
A3,2029,单季,1,0.0
A3,2029,单季,2,0.0
A3,2029,单季,3,0.0
A3,2029,单季,4,0.0
A3,2029,单季,5,0.0
A3,2029,单季,6,0.0
A3,2029,单季,7,35.0
A3,2029,单季,8,0.0
A3,2029,单季,9,0.0
A3,2029,单季,10,0.0
A3,2029,单季,11,0.0
A3,2029,单季,12,0.0
A3,2029,单季,13,0.0
A3,2029,单季,14,0.0
A3,2029,单季,15,0.0
A3,2030,单季,1,35.0
A3,2030,单季,2,0.0
A3,2030,单季,3,0.0
A3,2030,单季,4,0.0
A3,2030,单季,5,0.0
A3,2030,单季,6,0.0
A3,2030,单季,7,0.0
A3,2030,单季,8,0.0
A3,2030,单季,9,0.0
A3,2030,单季,10,0.0
A3,2030,单季,11,0.0
A3,2030,单季,12,0.0
A3,2030,单季,13,0.0
A3,2030,单季,14,0.0
A3,2030,单季,15,0.0
A4,2024,单季,1,0.0
A4,2024,单季,2,0.0
A4,2024,单季,3,0.0
A4,2024,单季,4,0.0
A4,2024,单季,5,0.0
